ID;Event;Title;Role;Date;EventName;EventType
14b-303_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:18:34.670;Change phase to Board meeting;Task
14b-303_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 23:16:54.147;Round ends;Task
14b-303_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 23:21:48.133;Round approved;Task
14b-303_0;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 23:35:04.690;Approve;Task
14b-303_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 23:35:07.493;Change phase to Preparation;Task
14b-303_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.737;Round approved;Task
14b-303_0;DL_WFCaseTypeStep|478;Approve;ANONYMOUS LOGON;2015-05-12 19:58:55.933;Approve;Task
14b-303_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-12 20:01:36.523;Change phase to Preparation;Task
14b-304_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-07 14:24:16.027;Fill out application;Task
14b-304_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-03-25 08:54:10.973;Approved - to board;Task
14b-304_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-03-25 08:54:15.227;Change phase to Review;Task
14b-304_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 21:08:02.793;Lawyer Review;Task
14b-304_0;DL_WFCaseTypeStep|473;Review;br;2014-03-25 21:38:31.070;Review;Task
14b-304_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-26 10:25:35.440;Review;Task
14b-304_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 12:45:45.130;Register Decision;Task
14b-304_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 12:46:02.277;Change phase to Board meeting;Task
14b-304_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-27 12:46:02.377;Architect Review;Task
14b-304_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.267;Round ends;Task
14b-304_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:50.057;Round approved;Task
14b-304_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:51.217;Inform application of board review;Task
14b-304_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.503;Round approved;Task
14b-304_0;DL_WFCaseTypeStep|478;Approve;administrator;2014-04-16 19:25:05.780;Approve;Task
14b-304_0;DL_WFCaseTypeStep|531;Change phase to Preparation;suser;2014-04-16 19:33:30.300;Change phase to Preparation;Task
14b-304_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-08-19 13:24:37.027;Approved - to board;Task
14b-304_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-08-19 13:24:40.753;Change phase to Review;Task
14b-304_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-08-19 13:25:01.303;Approved - to board;Task
14b-304_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-08-19 13:25:05.017;Change phase to Review;Task
14b-304_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-08-19 13:30:09.247;Fill out application;Task
14b-304_1;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-08-19 13:30:22.870;Approved - to board;Task
14b-304_1;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-08-19 13:30:25.370;Change phase to Review;Task
14b-304_1;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-08-19 13:30:29.263;Inform application of board review;Task
14b-304_1;DL_WFCaseTypeStep|475;Register Decision;pdm;2014-08-19 13:31:21.833;Register Decision;Task
14b-304_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-08-19 13:32:02.803;Change phase to Board meeting;Task
14b-304_1;DL_WFCaseTypeStep|544;Screen application;pdm;2014-08-19 13:32:57.167;Screen application;Task
14b-304_1;DL_WFCaseTypeStep|545;Execute pre-decision;pdm;2014-08-19 13:33:01.010;Execute pre-decision;Task
14b-304_1;DL_WFCaseTypeStep|478;Approve;Automatic;2014-08-19 13:33:01.010;Approve;Task
14b-304_1;DL_WFCaseTypeStep|531;Change phase to Preparation;suser;2014-08-19 13:34:03.900;Change phase to Preparation;Task
14b-304_1;DL_WFCaseTypeStep|542;Set to Pre-approved;suser;2014-08-19 13:34:03.900;Set to Pre-approved;Task
14b-304_1;DL_WFCaseTypeStep|482;Inform applicant of approval;pdm;2014-08-19 13:34:13.990;Inform applicant of approval;Task
14b-304_1;DL_WFCaseTypeStep|546;Applicant justifies relevance;pdm;2014-08-19 13:34:23.343;Applicant justifies relevance;Task
14b-304_1;DL_WFCaseTypeStep|522;Change Phase to Payout;pdm;2014-08-19 13:34:24.967;Change Phase to Payout;Task
14b-304_1;DL_WFCaseTypeStep|479;First payment;pdm;2014-08-19 13:37:09.690;First payment;Task
14b-304_1;DL_WFCaseTypeStep|510;Round ends;suser;2014-08-20 03:00:06.583;Round ends;Task
14b-304_1;DL_WFCaseTypeStep|537;Payment completed;CompletePayments;2015-05-06 23:07:06.390;Payment completed;Task
14b-304_1;DL_WFCaseTypeStep|521;Change Phase to End Report;ANONYMOUS LOGON;2015-05-06 23:13:33.877;Change Phase to End Report;Task
14b-305_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-08 01:45:33.230;Fill out application;Task
14b-305_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 21:03:31.690;Approved - to board;Task
14b-305_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 21:03:34.423;Change phase to Review;Task
14b-305_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:34.440;Inform application of board review;Task
14b-305_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 17:44:09.477;Register Decision;Task
14b-305_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:44:11.920;Change phase to Board meeting;Task
14b-305_0;DL_WFCaseTypeStep|472;Architect Review;ls;2015-05-03 17:46:14.897;Architect Review;Task
14b-305_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:33.480;Lawyer Review;Task
14b-305_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:03.417;Review;Task
14b-305_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:51:54.977;Review;Task
14b-305_0;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:24:50.593;Reject;Task
14b-305_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 20:24:51.750;Round approved;Task
14b-305_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 20:24:52.773;Round ends;Task
14b-305_0;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:24:53.963;Applicant informed;Task
14b-305_0;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:24:57.577;Change phase to Abort;Task
14b-305_0;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:24:57.913;Change phase to Abort;Task
14b-307_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-09 20:44:02.680;Fill out application;Task
14b-307_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 17:04:20.443;Approved - to board;Task
14b-307_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 17:04:23.320;Change phase to Review;Task
14b-307_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:30.050;Inform application of board review;Task
14b-307_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 17:44:11.927;Register Decision;Task
14b-307_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:44:14.100;Change phase to Board meeting;Task
14b-307_0;DL_WFCaseTypeStep|471;Lawyer Review;ls;2015-05-03 17:45:24.520;Lawyer Review;Task
14b-307_0;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:46:16.047;Architect Review;Task
14b-307_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:03.970;Review;Task
14b-307_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:51:55.710;Review;Task
14b-307_0;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:24:58.883;Reject;Task
14b-307_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 20:25:00.157;Round approved;Task
14b-307_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 20:25:02.080;Round ends;Task
14b-307_0;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:25:03.780;Applicant informed;Task
14b-307_0;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:25:07.373;Change phase to Abort;Task
14b-307_0;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:25:07.687;Change phase to Abort;Task
14b-308_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-10 17:02:19.450;Fill out application;Task
14b-308_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 17:09:55.867;Approved - to board;Task
14b-308_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 17:09:58.663;Change phase to Review;Task
14b-308_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-04-09 19:23:11.753;Fill out application;Task
14b-308_1;DL_WFCaseTypeStep|470;Screening reject;ls;2014-04-09 19:31:19.840;Screening reject;Task
14b-308_1;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-14 09:38:59.863;Applicant informed;Task
14b-308_1;DL_WFCaseTypeStep|538;Change phase to Abort;suser;2014-04-14 09:39:05.580;Change phase to Abort;Task
14b-309_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-12 17:26:13.727;Fill out application;Task
14b-309_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 17:13:00.763;Approved - to board;Task
14b-309_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 17:13:03.470;Change phase to Review;Task
14b-309_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:30.333;Inform application of board review;Task
14b-309_0;DL_WFCaseTypeStep|472;Architect Review;ls;2015-05-03 18:14:50.900;Architect Review;Task
14b-309_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:15:53.233;Lawyer Review;Task
14b-309_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:16:21.730;Review;Task
14b-309_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:16:59.817;Review;Task
14b-309_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 18:18:36.857;Register Decision;Task
14b-309_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:18:39.140;Change phase to Board meeting;Task
14b-309_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 23:16:58.917;Round ends;Task
14b-309_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 23:21:51.373;Round approved;Task
14b-309_0;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 23:35:10.997;Approve;Task
14b-309_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 23:35:13.660;Change phase to Preparation;Task
14b-309_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.740;Round approved;Task
14b-309_0;DL_WFCaseTypeStep|478;Approve;ANONYMOUS LOGON;2015-05-12 19:58:55.963;Approve;Task
14b-309_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-12 20:01:40.137;Change phase to Preparation;Task
14b-310_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-13 12:43:08.797;Fill out application;Task
14b-310_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 17:16:14.610;Approved - to board;Task
14b-310_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 17:16:17.347;Change phase to Review;Task
14b-310_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:30.667;Inform application of board review;Task
14b-310_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 17:44:14.110;Register Decision;Task
14b-310_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:44:16.223;Change phase to Board meeting;Task
14b-310_0;DL_WFCaseTypeStep|472;Architect Review;ls;2015-05-03 17:46:16.800;Architect Review;Task
14b-310_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:34.080;Lawyer Review;Task
14b-310_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:04.530;Review;Task
14b-310_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:51:56.350;Review;Task
14b-310_0;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:25:09.003;Reject;Task
14b-310_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 20:25:10.213;Round approved;Task
14b-310_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 20:25:11.290;Round ends;Task
14b-310_0;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:25:12.490;Applicant informed;Task
14b-310_0;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:25:16.330;Change phase to Abort;Task
14b-310_0;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:25:16.640;Change phase to Abort;Task
14b-311_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-13 13:23:13.997;Fill out application;Task
14b-311_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 17:20:33.780;Approved - to board;Task
14b-311_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 17:20:36.400;Change phase to Review;Task
14b-311_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:30.950;Inform application of board review;Task
14b-311_0;DL_WFCaseTypeStep|472;Architect Review;mp;2015-05-03 18:14:52.100;Architect Review;Task
14b-311_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:15:53.997;Lawyer Review;Task
14b-311_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:16:22.370;Review;Task
14b-311_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:17:00.420;Review;Task
14b-311_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 18:18:39.210;Register Decision;Task
14b-311_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:18:41.527;Change phase to Board meeting;Task
14b-311_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 23:17:00.403;Round ends;Task
14b-311_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 23:21:52.880;Round approved;Task
14b-311_0;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 23:35:13.783;Approve;Task
14b-311_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 23:35:16.030;Change phase to Preparation;Task
14b-311_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.740;Round approved;Task
14b-311_0;DL_WFCaseTypeStep|478;Approve;ANONYMOUS LOGON;2015-05-12 19:58:55.963;Approve;Task
14b-311_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-12 20:01:40.873;Change phase to Preparation;Task
14b-312_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-13 18:39:16.350;Fill out application;Task
14b-312_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 18:23:15.863;Approved - to board;Task
14b-312_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 18:23:19.597;Change phase to Review;Task
14b-312_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:31.220;Inform application of board review;Task
14b-312_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 17:44:16.230;Register Decision;Task
14b-312_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:44:18.440;Change phase to Board meeting;Task
14b-312_0;DL_WFCaseTypeStep|472;Architect Review;ls;2015-05-03 17:46:18.277;Architect Review;Task
14b-312_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:34.697;Lawyer Review;Task
14b-312_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:05.143;Review;Task
14b-312_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:51:56.973;Review;Task
14b-312_0;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:25:17.843;Reject;Task
14b-312_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 20:25:18.983;Round approved;Task
14b-312_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 20:25:20.073;Round ends;Task
14b-312_0;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:25:21.317;Applicant informed;Task
14b-312_0;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:25:24.730;Change phase to Abort;Task
14b-312_0;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:25:25.020;Change phase to Abort;Task
14b-315_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-19 13:49:04.293;Fill out application;Task
14b-315_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 18:51:24.183;Approved - to board;Task
14b-315_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 18:51:26.833;Change phase to Review;Task
14b-315_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:32.090;Inform application of board review;Task
14b-315_0;DL_WFCaseTypeStep|472;Architect Review;mp;2015-05-03 18:14:55.420;Architect Review;Task
14b-315_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:15:55.217;Lawyer Review;Task
14b-315_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:16:24.417;Review;Task
14b-315_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:17:02.210;Review;Task
14b-315_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 18:18:46.227;Register Decision;Task
14b-315_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:18:48.470;Change phase to Board meeting;Task
14b-315_0;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 23:17:04.917;Round ends;Task
14b-315_0;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 23:21:57.437;Round approved;Task
14b-315_0;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 23:35:21.970;Approve;Task
14b-315_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 23:35:24.347;Change phase to Preparation;Task
14b-315_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.740;Round approved;Task
14b-315_0;DL_WFCaseTypeStep|478;Approve;ANONYMOUS LOGON;2015-05-12 19:58:55.967;Approve;Task
14b-315_0;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-12 20:01:45.553;Change phase to Preparation;Task
14b-316_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-27 15:43:15.940;Fill out application;Task
14b-316_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-03-27 15:52:08.593;Approved - to board;Task
14b-316_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-03-27 15:52:11.273;Change phase to Review;Task
14b-316_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 15:55:35.690;Register Decision;Task
14b-316_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 15:56:03.163;Change phase to Board meeting;Task
14b-316_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.267;Round ends;Task
14b-316_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:50.057;Round approved;Task
14b-316_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:51.280;Inform application of board review;Task
14b-316_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.503;Round approved;Task
14b-316_0;DL_WFCaseTypeStep|478;Approve;administrator;2014-04-16 19:25:05.780;Approve;Task
14b-316_0;DL_WFCaseTypeStep|531;Change phase to Preparation;suser;2014-04-16 19:33:31.417;Change phase to Preparation;Task
14b-317_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-27 16:01:08.343;Fill out application;Task
14b-317_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-09 19:03:31.817;Approved - to board;Task
14b-317_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-09 19:03:34.637;Change phase to Review;Task
14b-317_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-25 16:45:32.417;Inform application of board review;Task
14b-317_0;DL_WFCaseTypeStep|475;Register Decision;ls;2015-05-03 17:44:18.447;Register Decision;Task
14b-317_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:44:20.590;Change phase to Board meeting;Task
14b-317_0;DL_WFCaseTypeStep|472;Architect Review;ls;2015-05-03 17:46:19.613;Architect Review;Task
14b-317_0;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:35.327;Lawyer Review;Task
14b-317_0;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:05.833;Review;Task
14b-317_0;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:51:57.670;Review;Task
